,ISO2,ISO3,country,year,countries,ISO,hf_score,hf_quartile,pf_score,ef_score,asciiname,latitude,longitude,country code,population
164509,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Miahuatlan de Porfirio Diaz,16.33276,-96.59562,MX,17632.0
164510,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Metepec,19.25934,-99.60175,MX,172982.0
164511,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Merida,20.97537,-89.61696,MX,717175.0
164512,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Matias Romero,16.87902,-95.03939,MX,21064.0
164513,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Heroica Matamoros,25.87972,-97.50417,MX,449815.0
164514,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Martinez de la Torre,20.07082,-97.06078,MX,100377.0
164515,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Mapastepec,15.43358,-92.90039,MX,16082.0
164516,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Malinaltepec,17.24501,-98.67091,MX,26613.0
164517,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Magdalena Contreras,19.33212,-99.21118,MX,228927.0
164518,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Macuspana,17.76052,-92.59539,MX,30409.0
164519,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Reyes Acozac,19.7755,-98.98079,MX,22133.0
164520,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Los Reyes Acaquilpan,19.36357,-98.97707,MX,251168.0
164521,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Linares,24.85798,-99.56768,MX,57731.0
164522,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Lerma de Villada,19.28881,-99.51163,MX,18145.0
164523,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Lerdo de Tejada,18.62936,-95.51968,MX,18941.0
164524,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Las Margaritas,16.31265,-91.98107,MX,103403.0
164525,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Las Choapas,17.91177,-94.09646,MX,40304.0
164526,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,La Isla,18.6,-96.15,MX,24558.0
164527,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Kanasin,20.93482,-89.55871,MX,77240.0
164528,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Juchitan de Zaragoza,16.43603,-95.01975,MX,67637.0
164529,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Jojutla,18.61472,-99.18028,MX,18867.0
164530,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Jiutepec,18.88139,-99.17778,MX,162427.0
164531,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Jalpa de Mendez,18.17633,-93.063,MX,15320.0
164532,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Xalapa de Enriquez,19.53124,-96.91589,MX,425148.0
164533,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Izucar de Matamoros,18.60157,-98.46152,MX,42936.0
164534,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Jeronimo Ixtepec,16.57855,-95.10223,MX,23150.0
164535,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ixtapan de la Sal,18.84369,-99.67671,MX,17648.0
164536,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ixtapaluca,19.31556,-98.88284,MX,351001.0
164537,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Iztapalapa,19.35529,-99.06224,MX,1820888.0
164538,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ixtaczoquitlan,18.85364,-97.06229,MX,23522.0
164539,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Iztacalco,19.39528,-99.09778,MX,384326.0
164540,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ixmiquilpan,20.47841,-99.21697,MX,32474.0
164541,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Iguala de la Independencia,18.34536,-99.5413,MX,112106.0
164542,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Hunucma,21.01723,-89.87551,MX,22288.0
164543,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huixtla,15.13915,-92.4641,MX,29257.0
164544,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad de Huitzuco,18.30334,-99.33376,MX,16238.0
164545,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huimanguillo,17.83366,-93.38926,MX,26602.0
164546,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huejutla de Reyes,21.14,-98.41944,MX,40015.0
164547,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huejotzingo,19.15892,-98.40824,MX,21763.0
164548,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huauchinango,20.17376,-98.05491,MX,49852.0
164549,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huatusco de Chicuellar,19.14876,-96.9676,MX,29387.0
164550,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad de Huajuapan de Leon,17.80787,-97.77956,MX,47844.0
164551,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Comalapa,15.65924,-92.14237,MX,18704.0
164552,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Frontera,18.54326,-92.6453,MX,22621.0
164553,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Fortin de las Flores,18.90806,-97.0,MX,21370.0
164554,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Felipe Carrillo Puerto,19.5775,-88.04529,MX,23109.0
164555,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Escarcega,18.60891,-90.74544,MX,28159.0
164556,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Emiliano Zapata,18.84065,-99.18463,MX,37724.0
164557,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Emiliano Zapata,17.74058,-91.76635,MX,18608.0
164558,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Mante,22.74304,-98.9739,MX,79981.0
164559,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ecatepec,19.60492,-99.06064,MX,1806226.0
164560,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cunduacan,18.06557,-93.17302,MX,17904.0
164561,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuernavaca,18.9261,-99.23075,MX,343769.0
164562,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuautlancingo,19.08995,-98.27319,MX,17729.0
164563,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuautla,18.8106,-98.93525,MX,146178.0
164564,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuautitlan,19.67052,-99.17989,MX,84737.0
164565,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuautepec de Hinojosa,20.03557,-98.31015,MX,16543.0
164566,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Delegacion Cuajimalpa de Morelos,19.3692,-99.29089,MX,173625.0
164567,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cozumel,20.50038,-86.94272,MX,73934.0
164568,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coyotepec,19.77722,-99.21295,MX,35793.0
164569,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coyoacan,19.3467,-99.16174,MX,628063.0
164570,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cosoleacaque,17.99913,-94.6359,MX,20371.0
164571,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cosamaloapan de Carpio,18.36759,-95.79857,MX,28768.0
164572,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cordoba,18.8842,-96.92559,MX,134403.0
164573,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Bernardino Contla,19.32932,-98.1664,MX,24569.0
164574,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Comitan,16.24471,-92.13425,MX,79944.0
164575,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Comalcalco,18.26316,-93.22397,MX,40992.0
164576,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coatzintla,20.48699,-97.46823,MX,30607.0
164577,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coatzacoalcos,18.13346,-94.44242,MX,230717.0
164578,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coatepec,19.45229,-96.96148,MX,48453.0
164579,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Coacalco,19.62923,-99.10689,MX,313405.0
164580,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Victoria,23.74174,-99.14599,MX,269923.0
164581,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Valles,21.98333,-99.01667,MX,109504.0
164582,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Serdan,18.98856,-97.44643,MX,22128.0
164583,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Sahagun,19.77557,-98.57471,MX,28647.0
164584,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Nezahualcoyotl,19.40061,-99.01483,MX,1232220.0
164585,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Miguel Aleman,26.39952,-99.02836,MX,19857.0
164586,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Mendoza,18.80645,-97.1787,MX,35546.0
164587,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Madero,22.27228,-97.83623,MX,192736.0
164588,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Fernandez,21.94045,-100.01153,MX,29671.0
164589,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Mexico City,19.42847,-99.12766,MX,12294193.0
164590,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad del Carmen,18.64592,-91.82991,MX,141308.0
164591,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cintalapa de Figueroa,16.68393,-93.71814,MX,33464.0
164592,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cholula,19.06406,-98.30352,MX,151667.0
164593,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chilpancingo,17.5506,-99.50578,MX,165250.0
164594,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chilapa de Alvarez,17.59459,-99.17639,MX,23665.0
164595,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chignahuapan,19.83866,-98.03171,MX,16138.0
164596,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chiconcuac,19.55939,-98.89884,MX,19047.0
164597,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chicoloapan,19.41687,-98.90202,MX,84440.0
164598,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chichen-Itza,20.66667,-88.56667,MX,18000.0
164599,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chiautla,19.54895,-98.88236,MX,73696.0
164600,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chiapa de Corzo,16.7077,-93.01184,MX,32182.0
164601,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chetumal,18.51413,-88.30381,MX,134412.0
164602,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Champoton,19.34441,-90.72576,MX,24809.0
164603,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Chalco,19.26174,-98.89775,MX,163996.0
164604,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cerro Azul,21.192,-97.74088,MX,19632.0
164605,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Catemaco,18.42131,-95.11398,MX,24257.0
164606,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Carlos A. Carrillo,18.37477,-95.75444,MX,17990.0
164607,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cardenas,22.00144,-99.64247,MX,15331.0
164608,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cardenas,18.00135,-93.37559,MX,85350.0
164609,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Capulhuac,19.19354,-99.46585,MX,20517.0
164610,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cancun,21.17429,-86.84656,MX,542043.0
164611,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Campeche,19.84386,-90.52554,MX,205212.0
164612,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Calpulalpan,19.58867,-98.56972,MX,29320.0
164613,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cadereyta,25.58333,-99.98333,MX,67994.0
164614,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Berriozabal,16.79853,-93.27163,MX,20952.0
164615,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Banderilla,19.58893,-96.93727,MX,15757.0
164616,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Azcapotzalco,19.48698,-99.18594,MX,425298.0
164617,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Axochiapan,18.50246,-98.75358,MX,17568.0
164618,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Atlixco,18.90815,-98.43613,MX,85891.0
164619,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Atlacomulco de Fabela,19.79919,-99.875,MX,22247.0
164620,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Adolfo Lopez Mateos,19.58722,-99.26356,MX,521034.0
164621,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Apizaco,19.41333,-98.14358,MX,46459.0
164622,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Apan,19.71128,-98.45086,MX,26385.0
164623,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Amozoc de Mota,19.04611,-98.045,MX,77106.0
164624,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Amecameca,19.12384,-98.76649,MX,31718.0
164625,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Heroica Alvarado,18.77143,-95.76181,MX,21518.0
164626,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Altotonga,19.76613,-97.24514,MX,15800.0
164627,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Altepexi,18.37035,-97.29966,MX,16587.0
164628,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Altamira,22.39215,-97.93867,MX,54954.0
164629,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Allende,18.15514,-94.39289,MX,21398.0
164630,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Alamo,20.91154,-97.67554,MX,22740.0
164631,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ajalpan,18.37908,-97.25867,MX,24218.0
164632,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Agua Dulce,18.13909,-94.14527,MX,36119.0
164633,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Actopan,20.26961,-98.94377,MX,26705.0
164634,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Acayucan,17.94979,-94.91386,MX,46990.0
164635,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Acatzingo,18.98196,-97.78363,MX,22386.0
164636,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Acatlan de Osorio,18.2025,-98.04864,MX,16292.0
164637,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Acapulco de Juarez,16.86336,-99.8901,MX,652136.0
164638,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Acajete,19.11154,-97.95231,MX,18068.0
164639,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Antonio de la Cal,17.02833,-96.70056,MX,20198.0
164640,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Hidalgo,25.8579,-99.61898,MX,15227.0
164641,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Rio de Teapa,17.78342,-92.90033,MX,26500.0
164642,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huamantla,19.31451,-97.9252,MX,45903.0
164643,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zacatelco,19.21583,-98.23972,MX,38466.0
164644,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tlaxcala,19.31905,-98.19982,MX,84670.0
164645,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Papalotla,19.16861,-98.20389,MX,22969.0
164646,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Villa Vicente Guerrero,19.12123,-98.16572,MX,52591.0
164647,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tonala,16.08977,-93.75489,MX,32855.0
164648,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Arriaga,16.23589,-93.89995,MX,22820.0
164649,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Andres Cholula,19.05144,-98.29526,MX,80118.0
164650,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tampico,22.25528,-97.86861,MX,297284.0
164651,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Alto Lucero,20.95361,-97.44194,MX,15011.0
164652,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Mateo Otzacatipan,19.33273,-99.60345,MX,18823.0
164653,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Santa Maria Totoltepec,19.30653,-99.59279,MX,18779.0
164654,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,San Lorenzo Acopilco,19.32889,-99.32556,MX,23037.0
164655,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Benito Juarez,19.3984,-99.15766,MX,355017.0
164656,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Venustiano Carranza,19.44361,-99.10499,MX,447459.0
164657,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Miguel Hidalgo,19.43411,-99.20024,MX,353534.0
164658,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cuauhtemoc,19.44506,-99.14612,MX,521348.0
164659,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huixquilucan,19.35985,-99.35016,MX,124846.0
164660,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Melchor Ocampo,19.70186,-99.14485,MX,34489.0
164661,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Huilango,19.68056,-99.25639,MX,17399.0
164662,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Santiago Teyahualco,19.65985,-99.12493,MX,41757.0
164663,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ojo de Agua,19.68028,-99.01,MX,242272.0
164664,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Buenavista,19.60833,-99.16944,MX,206081.0
164665,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Miguel Aleman (La Doce),28.84028,-111.4775,MX,30869.0
164666,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Leyva Solano,25.66163,-108.637,MX,27536.0
164667,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Cihuatlan,19.2366,-104.56512,MX,16520.0
164668,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Guadalupe Victoria,32.28924,-115.10534,MX,18244.0
164669,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ixtapa-Zihuatanejo,17.64344,-101.55212,MX,61308.0
164670,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zapotlanejo,20.62248,-103.06766,MX,29055.0
164671,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zapotiltic,19.62749,-103.41752,MX,22199.0
164672,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zapopan,20.72356,-103.38479,MX,987516.0
164673,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zamora,19.9855,-102.28387,MX,124916.0
164674,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zacoalco de Torres,20.22816,-103.5687,MX,16468.0
164675,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zacatecas,22.76843,-102.58141,MX,118562.0
164676,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Zacapu,19.81396,-101.79157,MX,50112.0
164677,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Yuriria,20.21081,-101.13212,MX,21775.0
164678,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Yurecuaro,20.33606,-102.28382,MX,23843.0
164679,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Villagran,20.51452,-100.99745,MX,24155.0
164680,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad Frontera,26.92814,-101.45212,MX,64976.0
164681,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Garcia,25.81201,-100.59874,MX,26950.0
164682,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Ciudad de Villa de Alvarez,19.26722,-103.73778,MX,117600.0
164683,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Valle de Santiago,20.3914,-101.19222,MX,60528.0
164684,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Valle de Bravo,19.19501,-100.13132,MX,28280.0
164685,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Uruapan,19.41116,-102.05644,MX,237308.0
164686,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Uriangato,20.14085,-101.18251,MX,49745.0
164687,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tuxpan,19.55555,-103.37587,MX,32462.0
164688,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Torreon,25.54389,-103.41898,MX,524066.0
164689,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tonala,20.62445,-103.23423,MX,401509.0
164690,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tlaquepaque,20.64091,-103.29327,MX,493646.0
164691,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tlajomulco de Zuniga,20.47421,-103.44654,MX,17025.0
164692,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tijuana,32.5027,-117.00371,MX,1376457.0
164693,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tesistan,20.80051,-103.46993,MX,29253.0
164694,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tequila,20.88205,-103.83599,MX,25283.0
164695,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tepic,21.50951,-104.89569,MX,280592.0
164696,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tepatitlan de Morelos,20.81692,-102.76347,MX,83694.0
164697,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tepalcatepec,19.18666,-102.8493,MX,15281.0
164698,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Teocaltiche,21.43421,-102.57449,MX,22646.0
164699,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tejupilco de Hidalgo,18.90475,-100.15275,MX,25036.0
164700,MX,MEX,Mexico,2019.0,Mexico,MEX,6.92,3.0,6.72,7.2,Tecoman,18.91678,-103.87786,MX,79579.0
